,file_name,label,label_confidence,group_size
10438,499_KLESZO_frame_87_Ovis_orientalis.txt,Artiodactyla,1.0,1
10439,717_PENTEKTEST_frame_6_Vulpes_vulpes.txt,Carnivora,1.0,1
10440,475_PENTEKTEST_frame_14_Cervus_elaphus.txt,Artiodactyla,1.0,1
10441,486_KLESZO_frame_9_Ovis_orientalis.txt,Artiodactyla,1.0,1
10442,3554_KLESZO_frame_49_Vulpes_vulpes.txt,Carnivora,1.0,1
10443,412_PENTEKTEST_frame_7_Person.txt,Person,1.0,2
10444,13527_KLESZO_frame_59_Sus_scrofa.txt,Artiodactyla,1.0,1
10445,189_PENTEKTEST_EMPTY_frame_132_Canis_lupus.txt,Carnivora,1.0,1
10446,475_KLESZO_frame_60_Ovis_orientalis.txt,Artiodactyla,1.0,4
10447,136_PENTEKTEST_frame_77_Vehicle.txt,Vehicle,1.0,1
10448,114_PENTEKTEST_frame_76_Vehicle.txt,Person,0.6666666666666666,3
10449,3673_KLESZO_frame_20_Vulpes_vulpes.txt,Carnivora,1.0,1
10450,244_KLESZO_frame_105_Ovis_orientalis.txt,Artiodactyla,1.0,1
10451,152_PENTEKTEST_frame_118_Dog.txt,Person,1.0,2
10452,23_PENTEKTEST_frame_42_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10453,156_PENTEKTEST_frame_44_Capreolus_capreolus.txt,Artiodactyla,1.0,2
10454,12202_KLESZO_frame_110_Sus_scrofa.txt,Artiodactyla,1.0,2
10455,149_PENTEKTEST_frame_25_Dog.txt,Person,0.75,4
10456,7_PENTEKTEST_frame_47_Felis_silvestris.txt,Carnivora,1.0,1
10457,33163_KLESZO_frame_12_Sus_scrofa.txt,Artiodactyla,1.0,1
10458,477_KLESZO_frame_129_Ovis_orientalis.txt,Artiodactyla,1.0,1
10459,12188_KLESZO_frame_68_Sus_scrofa.txt,Artiodactyla,1.0,1
10460,257_PENTEKTEST_frame_8_Meles_meles.txt,Carnivora,1.0,1
10461,283_PENTEKTEST_EMPTY_frame_6_Meles_meles.txt,Carnivora,1.0,1
10462,12142_KLESZO_frame_26_Sus_scrofa.txt,Artiodactyla,1.0,1
10463,5379_KLESZO_frame_73_Vulpes_vulpes.txt,Carnivora,1.0,1
10464,285_PENTEKTEST_frame_2_Person.txt,Person,1.0,1
10465,497_KLESZO_frame_5_Ovis_orientalis.txt,Artiodactyla,1.0,3
10466,470_PENTEKTEST_frame_24_Vulpes_vulpes.txt,Carnivora,1.0,1
