,file_name,label,label_confidence,group_size
7091,507_KLESZO_frame_46_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7092,144_PENTEKTEST_frame_69_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7093,244_KLESZO_frame_78_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7094,5379_KLESZO_frame_43_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7095,484_KLESZO_frame_95_Ovis_orientalis.txt,Ovis_orientalis,1.0,4
7096,438_PENTEKTEST_frame_0_Person.txt,Person,1.0,2
7097,502_KLESZO_frame_30_Ovis_orientalis.txt,Ovis_orientalis,0.5,2
7098,1789_KLESZO_frame_52_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7099,1316_KLESZO_frame_48_Sus_scrofa.txt,Sus_scrofa,1.0,1
7100,12191_KLESZO_frame_5_Sus_scrofa.txt,Sus_scrofa,1.0,1
7101,12220_KLESZO_frame_29_Sus_scrofa.txt,Sus_scrofa,1.0,1
7102,479_KLESZO_frame_33_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7103,490_KLESZO_frame_5_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
7104,182_PENTEKTEST_frame_32_Canis_lupus.txt,Canis_lupus,1.0,2
7105,154_KLESZO_frame_47_Canis_lupus.txt,Canis_lupus,1.0,1
7106,376_KLESZO_frame_3_Ovis_orientalis.txt,Ovis_orientalis,1.0,3
7107,279_PENTEKTEST_frame_56_Capreolus_capreolus.txt,Capreolus_capreolus,0.5,2
7108,144_PENTEKTEST_frame_54_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7109,5371_KLESZO_frame_47_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7110,178_PENTEKTEST_frame_23_Cervus_elaphus.txt,Animal,1.0,1
7111,483_KLESZO_frame_9_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7112,182_PENTEKTEST_frame_90_Canis_lupus.txt,Canis_lupus,1.0,1
7113,15_PENTEKTEST_frame_35_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
7114,468_PENTEKTEST_frame_98_Person.txt,Person,1.0,1
7115,504_KLESZO_frame_54_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7116,1311_KLESZO_frame_112_Sus_scrofa.txt,Sus_scrofa,0.6666666666666666,3
7117,703_PENTEKTEST_frame_47_Vehicle.txt,Vehicle,1.0,1
7118,91_PENTEKTEST_frame_5_Sus_scrofa.txt,Sus_scrofa,1.0,1
7119,12245_KLESZO_frame_16_Sus_scrofa.txt,Sus_scrofa,1.0,1
7120,4906_KLESZO_frame_30_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7121,193_PENTEKTEST_frame_11_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7122,21_PENTEKTEST_frame_31_Canis_lupus.txt,Vulpes_vulpes,1.0,1
7123,475_KLESZO_frame_53_Ovis_orientalis.txt,Ovis_orientalis,1.0,3
7124,311_PENTEKTEST_frame_76_Person.txt,Dog,1.0,1
7125,581_PENTEKTEST_frame_75_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7126,542_PENTEKTEST_frame_118_Person.txt,Dog,1.0,1
7127,141_PENTEKTEST_frame_3_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
7128,484_KLESZO_frame_54_Ovis_orientalis.txt,Ovis_orientalis,1.0,4
7129,284_PENTEKTEST_frame_74_Person.txt,Animal,1.0,1
7130,62_PENTEKTEST_frame_73_Canis_lupus.txt,Canis_lupus,1.0,1
7131,33161_KLESZO_frame_22_Sus_scrofa.txt,Sus_scrofa,1.0,1
7132,284_PENTEKTEST_frame_14_Vehicle.txt,Vehicle,1.0,1
7133,499_KLESZO_frame_92_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7134,128_PENTEKTEST_frame_11_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7135,105_PENTEKTEST_frame_51_Sus_scrofa.txt,Sus_scrofa,1.0,1
7136,59_PENTEKTEST_frame_68_Dog.txt,Person,1.0,2
7137,19_PENTEKTEST_frame_23_Dog.txt,Dog,1.0,1
7138,3698_KLESZO_frame_113_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7139,376_PENTEKTEST_frame_71_Cervus_elaphus.txt,Cervus_elaphus,1.0,2
7140,4366_KLESZO_frame_23_Sus_scrofa.txt,Sus_scrofa,1.0,1
